run_id,experiment,model_id,method,method_kind,retention,quant_bits,effective_compression_ratio,suite,task,context_length,repeat,mode,batch_size,status,warnings,primary_metric,primary_score,driver_peak_bytes,torch_peak_bytes,kv_cache_bytes,ttft_s,itl_mean_s,throughput_tokens_per_s,generated_tokens,total_joules,joules_per_generated_token,mean_watts,peak_watts,gpu,device_index,hardware_backend
qual-tova-r010-longbench-gov_report-rep0-18448ba526,full_sweep,unsloth/Llama-3.1-8B-Instruct,tova,eviction,0.1,,0.90011,longbench,gov_report,,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,rouge_l,21.11,23927128064,18470547456,143261696,1.9046598666397039,0.03948764430000021,18.495984289175645,6400,80211.70029096014,12.533078170462522,230.5595291316465,302.223,NVIDIA RTX A6000,0,nvml
qual-tova-r010-longbench-hotpotqa-rep0-30a4197b0f,full_sweep,unsloth/Llama-3.1-8B-Instruct,tova,eviction,0.1,,0.900133,longbench,hotpotqa,,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,qa_f1,53.11,23927128064,18452660224,197132288,2.49568280606014,0.043762866131839384,2.361577222892551,323,39934.1848602817,123.63524724545417,287.5028029241437,301.608,NVIDIA RTX A6000,0,nvml
qual-tova-r010-longbench-triviaqa-rep0-26a159cda2,full_sweep,unsloth/Llama-3.1-8B-Instruct,tova,eviction,0.1,,0.900092,longbench,triviaqa,,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,qa_f1,87.73,21167276032,18454294016,155975680,1.944606826619638,0.04040285245293276,2.112490922171296,220,30730.422973400462,139.6837407881839,289.90914828537313,302.221,NVIDIA RTX A6000,0,nvml
qual-tova-r010-ruler-niah_multikey_1-16k-rep0-01c5dc025b,full_sweep,unsloth/Llama-3.1-8B-Instruct,tova,eviction,0.1,,0.900088,ruler,niah_multikey_1,16384,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,string_match,100.0,24189272064,18391356416,208797696,3.036290809159982,0.041266685470327504,1.9631879410768611,320,47929.91241222643,149.7809762882076,289.60652148555266,299.439,NVIDIA RTX A6000,0,nvml
qual-tova-r010-ruler-niah_multikey_1-8k-rep0-7f5c3cfe2c,full_sweep,unsloth/Llama-3.1-8B-Instruct,tova,eviction,0.1,,0.900266,ruler,niah_multikey_1,8192,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,string_match,100.0,21418934272,17164838912,98304000,1.280624308859915,0.03939597775088033,4.405131783269443,331,21612.709735952423,65.29519557689554,283.259272756721,302.025,NVIDIA RTX A6000,0,nvml
qual-tova-r010-ruler-niah_single_1-16k-rep0-b6fb813a91,full_sweep,unsloth/Llama-3.1-8B-Instruct,tova,eviction,0.1,,0.900083,ruler,niah_single_1,16384,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,string_match,100.0,23927128064,18357755904,205783040,3.0027439914199205,0.04623294383006093,2.1333963527010553,350,47776.959224525584,136.50559778435883,287.2936339317786,301.928,NVIDIA RTX A6000,0,nvml
qual-tova-r010-ruler-niah_single_1-4k-rep0-cff309e4c4,full_sweep,unsloth/Llama-3.1-8B-Instruct,tova,eviction,0.1,,0.900511,ruler,niah_single_1,4096,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,string_match,100.0,21439905792,16610960896,48496640,0.6142744260399923,0.039850173026959,8.14772833735441,347,11840.425693760899,34.122264247149566,274.0831143295876,285.284,NVIDIA RTX A6000,0,nvml
qual-tova-r025-longbench-hotpotqa-rep0-6f4cde5f7c,full_sweep,unsloth/Llama-3.1-8B-Instruct,tova,eviction,0.25,,0.750066,longbench,hotpotqa,,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,qa_f1,52.36,20433272832,19096223744,493355008,2.449543708720084,0.03934439069027286,2.100256750134954,276,38605.487208860824,139.87495365529284,288.74665381463507,301.242,NVIDIA RTX A6000,0,nvml
qual-tova-r025-longbench-qasper-rep0-1b80d36c3e,full_sweep,unsloth/Llama-3.1-8B-Instruct,tova,eviction,0.25,,0.750267,longbench,qasper,,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,qa_f1,41.27,23927128064,18995153920,183631872,0.9454840102000162,0.0391489288379737,13.550469346275737,1309,24925.566364167767,19.04168553412358,255.64650454461474,299.572,NVIDIA RTX A6000,0,nvml
qual-tova-r025-longbench-triviaqa-rep0-82fec6205f,full_sweep,unsloth/Llama-3.1-8B-Instruct,tova,eviction,0.25,,0.750147,longbench,triviaqa,,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,qa_f1,88.33,24189272064,19098643968,390070272,1.943599865379365,0.0438191836460957,2.023439543329003,211,30692.63456660214,145.4627230644651,289.2799173766496,302.557,NVIDIA RTX A6000,0,nvml
qual-tova-r025-ruler-niah_multikey_1-16k-rep0-3a7d1aa7cc,full_sweep,unsloth/Llama-3.1-8B-Instruct,tova,eviction,0.25,,0.750063,ruler,niah_multikey_1,16384,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,string_match,100.0,23937613824,19018535936,522321920,3.0335020232599343,0.04134523439364436,2.0320978590946215,332,48114.078972482646,144.9219246159116,290.0182225291366,300.192,NVIDIA RTX A6000,0,nvml
qual-tova-r025-ruler-niah_multikey_1-8k-rep0-a8c5feac1a,full_sweep,unsloth/Llama-3.1-8B-Instruct,tova,eviction,0.25,,0.750133,ruler,niah_multikey_1,8192,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,string_match,100.0,23927128064,17460668416,246284288,1.279889135840058,0.04031747982433144,4.370256538953753,329,21655.288669891852,65.82154610909377,283.0750578449793,302.346,NVIDIA RTX A6000,0,nvml
qual-tova-r025-ruler-niah_single_1-16k-rep0-49ea3059c0,full_sweep,unsloth/Llama-3.1-8B-Instruct,tova,eviction,0.25,,0.75008,ruler,niah_single_1,16384,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,string_match,100.0,24189272064,18975891456,514719744,2.990771224680211,0.04439540038331567,2.1485511640826784,350,47638.313222047225,136.10946634870635,288.71682806457,302.239,NVIDIA RTX A6000,0,nvml
qual-tova-r025-ruler-niah_single_1-4k-rep0-3968da73c6,full_sweep,unsloth/Llama-3.1-8B-Instruct,tova,eviction,0.25,,0.750471,ruler,niah_single_1,4096,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,string_match,100.0,24189272064,16757237248,121634816,0.6198500852797588,0.04421859053201677,7.856835225040804,347,12149.883643166073,35.01407389961404,271.8087017872045,287.718,NVIDIA RTX A6000,0,nvml
qual-tova-r025-ruler-niah_single_1-8k-rep0-a69830bf66,full_sweep,unsloth/Llama-3.1-8B-Instruct,tova,eviction,0.25,,0.750221,ruler,niah_single_1,8192,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,string_match,100.0,23920836608,17533764608,259260416,1.335231657340264,0.04012858749665611,4.4394609713620286,350,22722.019273936538,64.92005506839011,284.38026624656374,302.312,NVIDIA RTX A6000,0,nvml
qual-tova-r050-longbench-2wikimqa-rep0-6db6a280d5,full_sweep,unsloth/Llama-3.1-8B-Instruct,tova,eviction,0.5,,0.500311,longbench,2wikimqa,,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,qa_f1,53.08,20999503872,19610885120,316145664,1.2118139869597508,0.04338056044644288,3.8947334294411906,274,20157.347715044652,73.56696246366661,281.9202751391133,300.971,NVIDIA RTX A6000,0,nvml
qual-tova-r050-longbench-hotpotqa-rep0-261d9d9d75,full_sweep,unsloth/Llama-3.1-8B-Instruct,tova,eviction,0.5,,0.500066,longbench,hotpotqa,,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,qa_f1,53.03,24069734400,20168654848,986841088,2.513414126719581,0.044620481708767805,2.0591379000694947,280,40005.52249457671,142.87686605205968,289.68482414587294,302.124,NVIDIA RTX A6000,0,nvml
qual-tova-r050-longbench-narrativeqa-rep0-f09edcbe94,full_sweep,unsloth/Llama-3.1-8B-Instruct,tova,eviction,0.5,,0.500061,longbench,narrativeqa,,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,qa_f1,22.21,23927128064,20173696512,1073610752,2.7767331872800423,0.03990304190489351,2.5995124840698334,397,44950.27281390289,113.22486854887379,286.8552655098593,301.127,NVIDIA RTX A6000,0,nvml
qual-tova-r050-longbench-qasper-rep0-54bf7f38ea,full_sweep,unsloth/Llama-3.1-8B-Instruct,tova,eviction,0.5,,0.500178,longbench,qasper,,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,qa_f1,47.46,24189272064,20032588288,367525888,0.9435791617201176,0.03813889944758094,12.430970192993234,1071,22814.776159334553,21.30231200684832,261.93745054455786,299.093,NVIDIA RTX A6000,0,nvml
qual-tova-r050-longbench-triviaqa-rep0-734e1db88a,full_sweep,unsloth/Llama-3.1-8B-Instruct,tova,eviction,0.5,,0.500126,longbench,triviaqa,,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,qa_f1,88.33,24189272064,20172385792,780402688,1.9498303865808702,0.04151332971423189,2.0246352753305694,211,30797.18823965486,145.95823810262968,290.2617178924916,301.244,NVIDIA RTX A6000,0,nvml
qual-tova-r050-ruler-niah_multikey_1-16k-rep0-d0df2ee949,full_sweep,unsloth/Llama-3.1-8B-Instruct,tova,eviction,0.5,,0.500063,ruler,niah_multikey_1,16384,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,string_match,100.0,23927128064,20063704064,1044774912,3.0435045269398686,0.04071577889310369,2.0728874616758066,340,48420.88887190452,142.4143790350133,290.81577110546823,302.025,NVIDIA RTX A6000,0,nvml
qual-tova-r050-ruler-niah_multikey_1-8k-rep0-b51295df7b,full_sweep,unsloth/Llama-3.1-8B-Instruct,tova,eviction,0.5,,0.500133,ruler,niah_multikey_1,8192,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,string_match,100.0,21167276032,17953499136,492699648,1.2808951477600203,0.04032716175944935,4.497676961719626,341,21867.21980495309,64.12674429605012,283.98952071650115,302.49,NVIDIA RTX A6000,0,nvml
